"dNBR","severity","slope","mass_burnt_pct","surface_consumption","canopy_consumption","max_power","residence_time_power","residence_time_consumption","max_reaction_rate","size","site","fire"
764,4,29.355598449707,0,0,0,0,0,0,0,500,"Kings","Dixie"
513,3,27.4368534088135,0,0,0,0,0,0,0,500,"Kings","Dixie"
432,3,25.0486660003662,0,0,0,0,0,0,0,500,"Kings","Dixie"
499,3,26.7444686889648,0,0,0,0,0,0,0,500,"Kings","Dixie"
521,3,28.6047687530518,0,0,0,0,0,0,0,500,"Kings","Dixie"
553,3,22.7437553405762,0,0,0,0,0,0,0,500,"Kings","Dixie"
496,3,14.3765802383423,0,0,0,0,0,0,0,500,"Kings","Dixie"
680,3,14.103590965271,0,0,0,0,0,0,0,500,"Kings","Dixie"
553,3,28.7272396087646,0,0,0,0,0,0,0,500,"Kings","Dixie"
314,2,48.0597496032715,0,0,0,0,0,0,0,500,"Kings","Dixie"
78,2,36.2339210510254,0,0,0,0,0,0,0,500,"Kings","Dixie"
55,1,31.9326648712158,0,0,0,0,0,0,0,500,"Kings","Dixie"
233,2,21.6104621887207,0,0,0,0,0,0,0,500,"Kings","Dixie"
798,4,14.6751737594604,0,0,0,0,0,0,0,500,"Kings","Dixie"
800,4,10.4893846511841,0,0,0,0,0,0,0,500,"Kings","Dixie"
785,4,10.7716646194458,0,0,0,0,0,0,0,500,"Kings","Dixie"
861,4,12.1388540267944,0,0,0,0,0,0,0,500,"Kings","Dixie"
959,4,16.1426391601562,0,0,0,0,0,0,0,500,"Kings","Dixie"
959,4,23.2265338897705,0,0,0,0,0,0,0,500,"Kings","Dixie"
1022,4,28.3637886047363,0,0,0,0,0,0,0,500,"Kings","Dixie"
951,4,29.4221630096436,0,0,0,0,0,0,0,500,"Kings","Dixie"
707,3,25.4897804260254,0,0,0,0,0,0,0,500,"Kings","Dixie"
530,3,24.7356147766113,0,0,0,0,0,0,0,500,"Kings","Dixie"
497,3,25.2923946380615,0,0,0,0,0,0,0,500,"Kings","Dixie"
621,3,28.2258968353271,0,0,0,0,0,0,0,500,"Kings","Dixie"
587,3,26.8026847839355,0,0,0,0,0,0,0,500,"Kings","Dixie"
370,2,24.7072868347168,0,0,0,0,0,0,0,500,"Kings","Dixie"
509,3,17.2171802520752,0,0,0,0,0,0,0,500,"Kings","Dixie"
700,3,20.2899932861328,0,0,0,0,0,0,0,500,"Kings","Dixie"
443,3,46.866626739502,0,0,0,0,0,0,0,500,"Kings","Dixie"
78,2,38.1071624755859,0,0,0,0,0,0,0,500,"Kings","Dixie"
72,2,33.177906036377,0,0,0,0,0,0,0,500,"Kings","Dixie"
148,2,25.257022857666,0,0,0,0,0,0,0,500,"Kings","Dixie"
394,3,15.8815498352051,0,0,0,0,0,0,0,500,"Kings","Dixie"
628,3,12.3151893615723,0,0,0,0,0,0,0,500,"Kings","Dixie"
708,3,10.2122459411621,0,0,0,0,0,0,0,500,"Kings","Dixie"
712,4,10.9190425872803,0,0,0,0,0,0,0,500,"Kings","Dixie"
842,4,13.0165357589722,0,0,0,0,0,0,0,500,"Kings","Dixie"
867,4,18.0397682189941,0,0,0,0,0,0,0,500,"Kings","Dixie"
910,4,26.9113426208496,0,0,0,0,0,0,0,500,"Kings","Dixie"
844,4,30.8108253479004,0,0,0,0,0,0,0,500,"Kings","Dixie"
526,3,24.0036754608154,0,0,0,0,0,0,0,500,"Kings","Dixie"
401,3,22.038459777832,0,0,0,0,0,0,0,500,"Kings","Dixie"
638,3,22.1862850189209,0,0,0,0,0,0,0,500,"Kings","Dixie"
559,3,24.467737197876,0,0,0,0,0,0,0,500,"Kings","Dixie"
449,3,25.8800296783447,0,0,0,0,0,0,0,500,"Kings","Dixie"
409,3,26.3792610168457,0,0,0,0,0,0,0,500,"Kings","Dixie"
479,3,16.4889335632324,0,0,0,0,0,0,0,500,"Kings","Dixie"
714,4,15.1300640106201,0,0,0,0,0,0,0,500,"Kings","Dixie"
471,3,42.0517768859863,0,0,0,0,0,0,0,500,"Kings","Dixie"
202,2,41.0402870178223,0,0,0,0,0,0,0,500,"Kings","Dixie"
110,2,34.4094009399414,0,0,0,0,0,0,0,500,"Kings","Dixie"
-2,1,28.2359676361084,0,0,0,0,0,0,0,500,"Kings","Dixie"
185,2,11.2824516296387,0,0,0,0,0,0,0,500,"Kings","Dixie"
322,2,14.9154348373413,0,0,0,0,0,0,0,500,"Kings","Dixie"
586,3,12.7154245376587,0,0,0,0,0,0,0,500,"Kings","Dixie"
627,3,11.4404563903809,0,0,0,0,0,0,0,500,"Kings","Dixie"
678,3,12.739990234375,0,0,0,0,0,0,0,500,"Kings","Dixie"
719,4,14.1654825210571,0,0,0,0,0,0,0,500,"Kings","Dixie"
920,4,24.5892772674561,0,0,0,0,0,0,0,500,"Kings","Dixie"
870,4,32.6266593933105,0,0,0,0,0,0,0,500,"Kings","Dixie"
700,3,26.4844646453857,0,0,0,0,0,0,0,500,"Kings","Dixie"
410,3,21.2952632904053,0,0,0,0,0,0,0,500,"Kings","Dixie"
535,3,21.5497970581055,0,0,0,0,0,0,0,500,"Kings","Dixie"
520,3,21.7870655059814,0,0,0,0,0,0,0,500,"Kings","Dixie"
457,3,22.9994983673096,0,0,0,0,0,0,0,500,"Kings","Dixie"
409,3,28.4877281188965,0,0,0,0,0,0,0,500,"Kings","Dixie"
424,3,26.8900241851807,0,0,0,0,0,0,0,500,"Kings","Dixie"
506,3,17.7149906158447,0,0,0,0,0,0,0,500,"Kings","Dixie"
503,3,28.6644382476807,0,0,0,0,0,0,0,500,"Kings","Dixie"
39,1,46.3819923400879,0,0,0,0,0,0,0,500,"Kings","Dixie"
22,1,36.0843391418457,0,0,0,0,0,0,0,500,"Kings","Dixie"
143,2,28.6829376220703,0,0,0,0,0,0,0,500,"Kings","Dixie"
115,2,4.6013503074646,0,0,0,0,0,0,0,500,"Kings","Dixie"
133,2,9.04029941558838,0,0,0,0,0,0,0,500,"Kings","Dixie"
513,3,12.8095817565918,0,0,0,0,0,0,0,500,"Kings","Dixie"
652,3,12.3808240890503,0,0,0,0,0,0,0,500,"Kings","Dixie"
690,3,12.0278148651123,0,0,0,0,0,0,0,500,"Kings","Dixie"
647,3,9.85216999053955,0,0,0,0,0,0,0,500,"Kings","Dixie"
867,4,16.9909267425537,0,0,0,0,0,0,0,500,"Kings","Dixie"
932,4,29.8078842163086,0,0,0,0,0,0,0,500,"Kings","Dixie"
836,4,30.2699222564697,0,0,0,0,0,0,0,500,"Kings","Dixie"
528,3,23.4686450958252,0,0,0,0,0,0,0,500,"Kings","Dixie"
467,3,22.0685043334961,0,0,0,0,0,0,0,500,"Kings","Dixie"
526,3,22.4602642059326,0,0,0,0,0,0,0,500,"Kings","Dixie"
479,3,21.4723968505859,0,0,0,0,0,0,0,500,"Kings","Dixie"
501,3,24.4815731048584,0,0,0,0,0,0,0,500,"Kings","Dixie"
419,3,27.1640548706055,0,0,0,0,0,0,0,500,"Kings","Dixie"
434,3,23.6442890167236,0,0,0,0,0,0,0,500,"Kings","Dixie"
588,3,16.4389686584473,0,0,0,0,0,0,0,500,"Kings","Dixie"
271,2,41.8003273010254,0,0,0,0,0,0,0,500,"Kings","Dixie"
70,2,40.1597213745117,0,0,0,0,0,0,0,500,"Kings","Dixie"
-9,1,30.7667808532715,0,0,0,0,0,0,0,500,"Kings","Dixie"
199,2,1.73767995834351,0,0,0,0,0,0,0,500,"Kings","Dixie"
320,2,3.84048438072205,0,0,0,0,0,0,0,500,"Kings","Dixie"
631,3,7.61675548553467,0,0,0,0,0,0,0,500,"Kings","Dixie"
651,3,10.0448894500732,0,0,0,0,0,0,0,500,"Kings","Dixie"
750,4,12.5847129821777,0,0,0,0,0,0,0,500,"Kings","Dixie"
821,4,10.3138666152954,0,0,0,0,0,0,0,500,"Kings","Dixie"
935,4,10.4180917739868,0,0,0,0,0,0,0,500,"Kings","Dixie"
1008,4,22.9338836669922,0,0,0,0,0,0,0,500,"Kings","Dixie"
795,4,29.5677833557129,0,0,0,0,0,0,0,500,"Kings","Dixie"
795,4,26.2214870452881,0,0,0,0,0,0,0,500,"Kings","Dixie"
412,3,22.4278373718262,0,0,0,0,0,0,0,500,"Kings","Dixie"
440,3,22.0862064361572,0,0,0,0,0,0,0,500,"Kings","Dixie"
519,3,21.4215869903564,0,0,0,0,0,0,0,500,"Kings","Dixie"
519,3,20.9495315551758,0,0,0,0,0,0,0,500,"Kings","Dixie"
669,3,21.9299812316895,0,0,0,0,0,0,0,500,"Kings","Dixie"
723,4,22.2050876617432,0,0,0,0,0,0,0,500,"Kings","Dixie"
607,3,18.3705062866211,0,0,0,0,0,0,0,500,"Kings","Dixie"
487,3,30.9077682495117,0,0,0,0,0,0,0,500,"Kings","Dixie"
90,2,46.2137107849121,0,0,0,0,0,0,0,500,"Kings","Dixie"
101,2,33.4997253417969,0,0,0,0,0,0,0,500,"Kings","Dixie"
106,2,3.75945544242859,0,0,0,0,0,0,0,500,"Kings","Dixie"
172,2,4.30017185211182,0,0,0,0,0,0,0,500,"Kings","Dixie"
342,2,5.12304782867432,0,0,0,0,0,0,0,500,"Kings","Dixie"
447,3,5.65230226516724,0,0,0,0,0,0,0,500,"Kings","Dixie"
626,3,10.07421875,0,0,0,0,0,0,0,500,"Kings","Dixie"
934,4,9.85791206359863,0,0,0,0,0,0,0,500,"Kings","Dixie"
872,4,7.12875461578369,0,0,0,0,0,0,0,500,"Kings","Dixie"
933,4,15.3977251052856,0,0,0,0,0,0,0,500,"Kings","Dixie"
871,4,26.1484241485596,0,0,0,0,0,0,0,500,"Kings","Dixie"
543,3,26.1015644073486,0,0,0,0,0,0,0,500,"Kings","Dixie"
424,3,22.4202060699463,0,0,0,0,0,0,0,500,"Kings","Dixie"
581,3,21.4597034454346,0,0,0,0,0,0,0,500,"Kings","Dixie"
619,3,20.7048397064209,0,0,0,0,0,0,0,500,"Kings","Dixie"
604,3,20.6846923828125,0,0,0,0,0,0,0,500,"Kings","Dixie"
631,3,19.5377101898193,0,0,0,0,0,0,0,500,"Kings","Dixie"
641,3,21.2048740386963,0,0,0,0,0,0,0,500,"Kings","Dixie"
384,3,22.14426612854,0,0,0,0,0,0,0,500,"Kings","Dixie"
179,2,23.3410625457764,0,0,0,0,0,0,0,500,"Kings","Dixie"
179,2,47.481559753418,0,0,0,0,0,0,0,500,"Kings","Dixie"
105,2,36.8884696960449,0,0,0,0,0,0,0,500,"Kings","Dixie"
101,2,7.51865339279175,0,0,0,0,0,0,0,500,"Kings","Dixie"
131,2,8.27375507354736,0,0,0,0,0,0,0,500,"Kings","Dixie"
282,2,6.88469219207764,0,0,0,0,0,0,0,500,"Kings","Dixie"
345,2,6.81604957580566,0,0,0,0,0,0,0,500,"Kings","Dixie"
640,3,8.56324672698975,0,0,0,0,0,0,0,500,"Kings","Dixie"
811,4,7.17219400405884,0,0,0,0,0,0,0,500,"Kings","Dixie"
787,4,5.16745328903198,0,0,0,0,0,0,0,500,"Kings","Dixie"
788,4,10.2244672775269,0,0,0,0,0,0,0,500,"Kings","Dixie"
859,4,20.6278076171875,0,0,0,0,0,0,0,500,"Kings","Dixie"
748,4,25.2741107940674,0,0,0,0,0,0,0,500,"Kings","Dixie"
415,3,20.9272575378418,0,0,0,0,0,0,0,500,"Kings","Dixie"
435,3,22.0413284301758,0,0,0,0,0,0,0,500,"Kings","Dixie"
504,3,19.9196033477783,0,0,0,0,0,0,0,500,"Kings","Dixie"
500,3,20.0409603118896,0,0,0,0,0,0,0,500,"Kings","Dixie"
481,3,19.5705680847168,0,0,0,0,0,0,0,500,"Kings","Dixie"
529,3,19.2245216369629,0,0,0,0,0,0,0,500,"Kings","Dixie"
544,3,19.6679706573486,0,0,0,0,0,0,0,500,"Kings","Dixie"
429,3,18.9559173583984,0,0,0,0,0,0,0,500,"Kings","Dixie"
397,3,40.3112487792969,0,0,0,0,0,0,0,500,"Kings","Dixie"
209,2,38.8743324279785,0,0,0,0,0,0,0,500,"Kings","Dixie"
209,2,9.52230453491211,0,0,0,0,0,0,0,500,"Kings","Dixie"
328,2,10.300573348999,0,0,0,0,0,0,0,500,"Kings","Dixie"
191,2,9.68760013580322,0,0,0,0,0,0,0,500,"Kings","Dixie"
328,2,12.0993127822876,0,0,0,0,0,0,0,500,"Kings","Dixie"
328,2,10.749153137207,0,0,0,0,0,0,0,500,"Kings","Dixie"
811,4,6.85942983627319,0,0,0,0,0,0,0,500,"Kings","Dixie"
831,4,4.77350664138794,0,0,0,0,0,0,0,500,"Kings","Dixie"
828,4,8.72919464111328,0,0,0,0,0,0,0,500,"Kings","Dixie"
739,4,15.1109886169434,0,0,0,0,0,0,0,500,"Kings","Dixie"
870,4,22.7114162445068,0,0,0,0,0,0,0,500,"Kings","Dixie"
683,3,21.1846141815186,0,0,0,0,0,0,0,500,"Kings","Dixie"
477,3,20.1973667144775,0,0,0,0,0,0,0,500,"Kings","Dixie"
395,3,21.2955570220947,0,0,0,0,0,0,0,500,"Kings","Dixie"
465,3,20.4211654663086,0,0,0,0,0,0,0,500,"Kings","Dixie"
482,3,20.7957992553711,0,0,0,0,0,0,0,500,"Kings","Dixie"
429,3,19.3575687408447,0,0,0,0,0,0,0,500,"Kings","Dixie"
531,3,17.3757762908936,0,0,0,0,0,0,0,500,"Kings","Dixie"
452,3,15.6370420455933,0,0,0,0,0,0,0,500,"Kings","Dixie"
423,3,31.0015907287598,0,0,0,0,0,0,0,500,"Kings","Dixie"
370,2,42.3700942993164,0,0,0,0,0,0,0,500,"Kings","Dixie"
181,2,11.842022895813,0,0,0,0,0,0,0,500,"Kings","Dixie"
356,2,11.7190389633179,0,0,0,0,0,0,0,500,"Kings","Dixie"
201,2,9.84800815582275,0,0,0,0,0,0,0,500,"Kings","Dixie"
175,2,13.8781423568726,0,0,0,0,0,0,0,500,"Kings","Dixie"
265,2,16.1750812530518,0,0,0,0,0,0,0,500,"Kings","Dixie"
730,4,14.5172700881958,0,0,0,0,0,0,0,500,"Kings","Dixie"
774,4,11.9150562286377,0,0,0,0,0,0,0,500,"Kings","Dixie"
845,4,11.7118949890137,0,0,0,0,0,0,0,500,"Kings","Dixie"
747,4,12.4521732330322,0,0,0,0,0,0,0,500,"Kings","Dixie"
815,4,17.5329895019531,0,0,0,0,0,0,0,500,"Kings","Dixie"
585,3,23.4887790679932,0,0,0,0,0,0,0,500,"Kings","Dixie"
557,3,20.1129570007324,0,0,0,0,0,0,0,500,"Kings","Dixie"
459,3,21.187162399292,0,0,0,0,0,0,0,500,"Kings","Dixie"
459,3,20.9926815032959,0,0,0,0,0,0,0,500,"Kings","Dixie"
552,3,21.1937046051025,0,0,0,0,0,0,0,500,"Kings","Dixie"
650,3,21.1052341461182,0,0,0,0,0,0,0,500,"Kings","Dixie"
334,2,18.5923290252686,0,0,0,0,0,0,0,500,"Kings","Dixie"
520,3,13.7914485931396,0,0,0,0,0,0,0,500,"Kings","Dixie"
688,3,23.9354934692383,0,0,0,0,0,0,0,500,"Kings","Dixie"
518,3,42.6768188476562,0,0,0,0,0,0,0,500,"Kings","Dixie"
285,2,8.7514123916626,0,0,0,0,0,0,0,500,"Kings","Dixie"
356,2,11.5993156433105,0,0,0,0,0,0,0,500,"Kings","Dixie"
245,2,10.0679950714111,0,0,0,0,0,0,0,500,"Kings","Dixie"
258,2,9.22751903533936,0,0,0,0,0,0,0,500,"Kings","Dixie"
173,2,11.7789363861084,0,0,0,0,0,0,0,500,"Kings","Dixie"
461,3,12.3279762268066,0,0,0,0,0,0,0,500,"Kings","Dixie"
634,3,14.5741720199585,0,0,0,0,0,0,0,500,"Kings","Dixie"
538,3,15.9331254959106,0,0,0,0,0,0,0,500,"Kings","Dixie"
677,3,10.9012298583984,0,0,0,0,0,0,0,500,"Kings","Dixie"
734,4,12.3970251083374,0,0,0,0,0,0,0,500,"Kings","Dixie"
687,3,21.0597801208496,0,0,0,0,0,0,0,500,"Kings","Dixie"
598,3,23.7446193695068,0,0,0,0,0,0,0,500,"Kings","Dixie"
465,3,20.736177444458,0,0,0,0,0,0,0,500,"Kings","Dixie"
492,3,20.8062973022461,0,0,0,0,0,0,0,500,"Kings","Dixie"
684,3,20.9163112640381,0,0,0,0,0,0,0,500,"Kings","Dixie"
648,3,20.9237308502197,0,0,0,0,0,0,0,500,"Kings","Dixie"
404,3,20.1973323822021,0,0,0,0,0,0,0,500,"Kings","Dixie"
613,3,15.195948600769,0,0,0,0,0,0,0,500,"Kings","Dixie"
624,3,20.0678424835205,0,0,0,0,0,0,0,500,"Kings","Dixie"
597,3,39.810131072998,0,0,0,0,0,0,0,500,"Kings","Dixie"
61,2,12.7334127426147,0,0,0,0,0,0,0,500,"Kings","Dixie"
337,2,8.0897159576416,0,0,0,0,0,0,0,500,"Kings","Dixie"
111,2,12.4921741485596,0,0,0,0,0,0,0,500,"Kings","Dixie"
130,2,10.0226631164551,0,0,0,0,0,0,0,500,"Kings","Dixie"
90,2,9.04566192626953,0,0,0,0,0,0,0,500,"Kings","Dixie"
338,2,6.24656057357788,0,0,0,0,0,0,0,500,"Kings","Dixie"
341,2,11.144115447998,0,0,0,0,0,0,0,500,"Kings","Dixie"
233,2,18.1870975494385,0,0,0,0,0,0,0,500,"Kings","Dixie"
677,3,12.561149597168,0,0,0,0,0,0,0,500,"Kings","Dixie"
616,3,10.1327047348022,0,0,0,0,0,0,0,500,"Kings","Dixie"
663,3,16.1526546478271,0,0,0,0,0,0,0,500,"Kings","Dixie"
776,4,24.8791198730469,0,0,0,0,0,0,0,500,"Kings","Dixie"
477,3,21.8376121520996,0,0,0,0,0,0,0,500,"Kings","Dixie"
429,3,20.0184230804443,0,0,0,0,0,0,0,500,"Kings","Dixie"
558,3,20.1663780212402,0,0,0,0,0,0,0,500,"Kings","Dixie"
701,3,20.7700843811035,0,0,0,0,0,0,0,500,"Kings","Dixie"
444,3,19.5937519073486,0,0,0,0,0,0,0,500,"Kings","Dixie"
410,3,18.5437660217285,0,0,0,0,0,0,0,500,"Kings","Dixie"
492,3,15.4167976379395,0,0,0,0,0,0,0,500,"Kings","Dixie"
571,3,37.100414276123,0,0,0,0,0,0,0,500,"Kings","Dixie"
234,2,17.740306854248,18.6676044209798,0.0563882230757736,0.0570831168458487,134.680753377279,355.033333333333,365.6,0.00135062482194977,500,"Kings","Dixie"
168,2,12.7776002883911,9.87502552270889,0.0344259809320405,0.0346803630306385,82.1139910888672,209.398333333333,216.25,0.000742778648028282,500,"Kings","Dixie"
168,2,8.81823635101318,3.47208294497596,0.013552616775398,0.0136063892127843,32.295868496365,80.4266666666667,83.2333333333333,0.000270081628360559,500,"Kings","Dixie"
90,2,13.3639249801636,0,0,0,0,0,0,0,500,"Kings","Dixie"
105,2,14.4702920913696,0,0,0,0,0,0,0,500,"Kings","Dixie"
144,2,11.9138679504395,0,0,0,0,0,0,0,500,"Kings","Dixie"
179,2,11.319917678833,0,0,0,0,0,0,0,500,"Kings","Dixie"
166,2,17.6124706268311,0,0,0,0,0,0,0,500,"Kings","Dixie"
423,3,14.6925706863403,0,0,0,0,0,0,0,500,"Kings","Dixie"
423,3,10.9323377609253,0,0,0,0,0,0,0,500,"Kings","Dixie"
614,3,12.9702301025391,0,0,0,0,0,0,0,500,"Kings","Dixie"
739,4,22.2904720306396,0,0,0,0,0,0,0,500,"Kings","Dixie"
672,3,24.7586135864258,0,0,0,0,0,0,0,500,"Kings","Dixie"
537,3,22.5895824432373,0,0,0,0,0,0,0,500,"Kings","Dixie"
470,3,19.9985008239746,0,0,0,0,0,0,0,500,"Kings","Dixie"
701,3,20.4868698120117,0,0,0,0,0,0,0,500,"Kings","Dixie"
512,3,19.6536426544189,0,0,0,0,0,0,0,500,"Kings","Dixie"
333,2,20.1684684753418,0,0,0,0,0,0,0,500,"Kings","Dixie"
368,2,16.8305282592773,0,0,0,0,0,0,0,500,"Kings","Dixie"
620,3,29.5342063903809,0,0,0,0,0,0,0,500,"Kings","Dixie"
90,2,10.4553327560425,43.0715194137891,0.16529936811033,0.166205806896711,408.429672444661,987.606666666667,1011.2,0.0049981008994564,500,"Kings","Dixie"
224,2,10.9736757278442,25.1406026740869,0.10869999475001,0.109756408426911,265.352946523031,660.306666666667,685.95,0.00291721242836275,500,"Kings","Dixie"
215,2,9.91127777099609,9.58181521375974,0.0449167684816186,0.0454699711351552,108.830352274577,275.603333333333,288.766666666667,0.0011117914689991,500,"Kings","Dixie"
249,2,7.645836353302,0,0,0,0,0,0,0,500,"Kings","Dixie"
360,2,11.6368465423584,0,0,0,0,0,0,0,500,"Kings","Dixie"
174,2,14.529314994812,0,0,0,0,0,0,0,500,"Kings","Dixie"
192,2,12.9808492660522,0,0,0,0,0,0,0,500,"Kings","Dixie"
221,2,16.9207515716553,0,0,0,0,0,0,0,500,"Kings","Dixie"
219,2,15.8980655670166,0,0,0,0,0,0,0,500,"Kings","Dixie"
507,3,10.8669395446777,0,0,0,0,0,0,0,500,"Kings","Dixie"
661,3,9.26755809783936,0,0,0,0,0,0,0,500,"Kings","Dixie"
443,3,15.690770149231,0,0,0,0,0,0,0,500,"Kings","Dixie"
670,3,21.8017711639404,0,0,0,0,0,0,0,500,"Kings","Dixie"
500,3,27.7884006500244,0,0,0,0,0,0,0,500,"Kings","Dixie"
477,3,24.366340637207,0,0,0,0,0,0,0,500,"Kings","Dixie"
585,3,19.388692855835,0,0,0,0,0,0,0,500,"Kings","Dixie"
439,3,18.3099670410156,0,0,0,0,0,0,0,500,"Kings","Dixie"
301,2,19.5426998138428,0,0,0,0,0,0,0,500,"Kings","Dixie"
301,2,19.802433013916,0,0,0,0,0,0,0,500,"Kings","Dixie"
382,3,20.039379119873,0,0,0,0,0,0,0,500,"Kings","Dixie"
248,2,8.9222526550293,33.7100038917859,0.146309511187331,0.146732769094718,372.480475056966,845.633333333333,868.8,0.00418208377668634,500,"Kings","Dixie"
203,2,6.87984371185303,27.0302360033989,0.18068243733646,0.190155973428822,378.501965281169,811.558333333333,869.8,0.00466806946628973,500,"Kings","Dixie"
425,3,5.66936302185059,14.5586842970053,0.111152190600599,0.117631240248059,216.12493927002,438.365555555556,475.3,0.00273351342715513,500,"Kings","Dixie"
391,3,8.66062164306641,2.1568609433704,0.0150821509075144,0.0153160528112979,25.8703749254015,38.2655555555556,40.2333333333333,0.000318481079076366,500,"Kings","Dixie"
360,2,4.58946657180786,0,0,0,0,0,0,0,500,"Kings","Dixie"
377,3,5.84325551986694,0,0,0,0,0,0,0,500,"Kings","Dixie"
226,2,8.2553882598877,0,0,0,0,0,0,0,500,"Kings","Dixie"
185,2,14.0286960601807,0,0,0,0,0,0,0,500,"Kings","Dixie"
332,2,17.6883811950684,0,0,0,0,0,0,0,500,"Kings","Dixie"
208,2,13.6094884872437,0,0,0,0,0,0,0,500,"Kings","Dixie"
379,3,12.4557256698608,0,0,0,0,0,0,0,500,"Kings","Dixie"
412,3,13.5299167633057,0,0,0,0,0,0,0,500,"Kings","Dixie"
533,3,13.9318971633911,0,0,0,0,0,0,0,500,"Kings","Dixie"
520,3,23.6323184967041,0,0,0,0,0,0,0,500,"Kings","Dixie"
396,3,30.4579410552979,0,0,0,0,0,0,0,500,"Kings","Dixie"
451,3,25.5613880157471,0,0,0,0,0,0,0,500,"Kings","Dixie"
454,3,18.9160976409912,0,0,0,0,0,0,0,500,"Kings","Dixie"
373,2,18.0488433837891,0,0,0,0,0,0,0,500,"Kings","Dixie"
337,2,19.0162315368652,0,0,0,0,0,0,0,500,"Kings","Dixie"
316,2,19.273136138916,0,0,0,0,0,0,0,500,"Kings","Dixie"
555,3,6.39403963088989,13.959133348465,0.0560975492291618,0.0564151185657829,148.097333984375,319.59,334.8,0.000801911548769567,500,"Kings","Dixie"
681,3,7.69640207290649,17.7084029299021,0.159612635277736,0.178019729123334,292.894514770508,540.975,607.425,0.00381017991201361,500,"Kings","Dixie"
714,4,5.42795038223267,16.853761857748,0.153613584448467,0.167193377240328,263.170474497477,464.736666666667,532.45,0.003711779093184,500,"Kings","Dixie"
555,3,5.87831544876099,8.11855274710339,0.0669093333099348,0.0689585345288894,110.172436879476,184.041666666667,216.95,0.00151717737696648,500,"Kings","Dixie"
324,2,7.22108554840088,0.743870617879244,0.0103545808417645,0.0110424569431537,17.5820832316081,26.69,33.65,0.000211866300329954,500,"Kings","Dixie"
